timestamp_utc,grid_power_w,batt_power_l_w,batt_power_r_w,solar_power_l_w,solar_power_r_w,soc_l_pct,soc_r_pct
2026-02-26T19:00:00+00:00,2993.2892141323987,,,,,,
2026-02-26T20:00:00+00:00,1029.3268134587572,,,,,,
2026-02-26T21:00:00+00:00,1004.7370547869322,,,,,,
2026-02-26T22:00:00+00:00,693.7835392005157,,,,,,
2026-02-26T23:00:00+00:00,868.8748601627263,,,,,,
2026-02-27T00:00:00+00:00,626.2694558616114,,,,,,
2026-02-27T01:00:00+00:00,1229.9177266265988,,,,,,
2026-02-27T02:00:00+00:00,858.6816170413455,,,,,,
2026-02-27T03:00:00+00:00,921.5109478083464,,,,,,
2026-02-27T04:00:00+00:00,194.66333766362195,,,,,,
2026-02-27T05:00:00+00:00,1082.097657150265,,,,,,
2026-02-27T06:00:00+00:00,690.101668553837,,,,,,
2026-02-27T07:00:00+00:00,3247.9432676491488,,,,,,
2026-02-27T08:00:00+00:00,1152.2404447283332,,,,,,
2026-02-27T09:00:00+00:00,213.79136662686858,,,,,,
2026-02-27T10:00:00+00:00,188.0134251122175,,,,,,
2026-02-27T11:00:00+00:00,194.92573377412722,,,,,,
2026-02-27T12:00:00+00:00,2443.6866185937415,,,,,,
2026-02-27T13:00:00+00:00,459.8221806460563,,,,,,
2026-02-27T14:00:00+00:00,1029.1035421125098,,,,,,
2026-02-27T15:00:00+00:00,512.3375526665731,,,,,,
2026-02-27T16:00:00+00:00,264.09343480379556,,,,,,
2026-02-27T17:00:00+00:00,281.2692247384975,,,,,,
2026-02-27T18:00:00+00:00,478.37093098648194,,,,,,
2026-02-27T19:00:00+00:00,250.22795756181586,,,,,,
2026-02-27T20:00:00+00:00,511.4730096666023,,,,,,
2026-02-27T21:00:00+00:00,2475.477074735868,,,,,,
2026-02-27T22:00:00+00:00,180.71147888738997,,,,,,
2026-02-27T23:00:00+00:00,146.6532149015064,,,,,,
2026-02-28T00:00:00+00:00,697.9047711828861,,,,,,
2026-02-28T01:00:00+00:00,222.56119342622858,,,,,,
2026-02-28T02:00:00+00:00,192.4650067374142,,,,,,
2026-02-28T03:00:00+00:00,1051.727192107181,,,,,,
2026-02-28T04:00:00+00:00,235.43564622789947,,,,,,
2026-02-28T05:00:00+00:00,205.72445330008944,,,,,,
2026-02-28T06:00:00+00:00,960.4096809633916,,,,,,
2026-02-28T07:00:00+00:00,1053.4204113691435,,,,,,
2026-02-28T08:00:00+00:00,3920.889498304208,,,,,,
2026-02-28T09:00:00+00:00,1653.537045708071,,,,,,
2026-02-28T10:00:00+00:00,3207.2743037634336,,,,,,
2026-02-28T11:00:00+00:00,15.860565838548874,,,,,,
2026-02-28T12:00:00+00:00,-67.86464545571359,,,,,,
2026-02-28T13:00:00+00:00,330.5283698106245,,,,,,
2026-02-28T14:00:00+00:00,602.182944058391,,,,,,
2026-02-28T15:00:00+00:00,729.1419152129306,,,,,,
2026-02-28T16:00:00+00:00,4107.211754325708,,,,,,
2026-02-28T17:00:00+00:00,12645.205421700068,,,,,,
2026-02-28T18:00:00+00:00,14280.005642163322,,,,,,
2026-02-28T19:00:00+00:00,15473.21520609354,,,,,,
2026-02-28T20:00:00+00:00,1341.4059406056829,,,,,,
2026-02-28T21:00:00+00:00,866.8490712752495,,,,,,
2026-02-28T22:00:00+00:00,994.3074540517524,,,,,,
2026-02-28T23:00:00+00:00,1090.2615629036811,,,,,,
2026-03-01T00:00:00+00:00,483.11723550692045,,,,,,
2026-03-01T01:00:00+00:00,933.6371206459918,,,,,,
2026-03-01T02:00:00+00:00,930.7916456222166,,,,,,
2026-03-01T03:00:00+00:00,139.89985169886862,,,,,,
2026-03-01T04:00:00+00:00,1053.7314983933081,,,,,,
2026-03-01T05:00:00+00:00,1096.5648530102444,,,,,,
2026-03-01T06:00:00+00:00,644.8028423897537,,,,,,
2026-03-01T07:00:00+00:00,401.9891922539352,,,,,,
2026-03-01T08:00:00+00:00,2222.332799009069,,,,,,
2026-03-01T09:00:00+00:00,1456.6780854522574,,,,,,
2026-03-01T10:00:00+00:00,379.86001357211643,,,,,,
2026-03-01T11:00:00+00:00,882.6261601997845,,,,,,
2026-03-01T12:00:00+00:00,707.357860894609,,,,,,
2026-03-01T13:00:00+00:00,1078.165388460826,,,,,,
2026-03-01T14:00:00+00:00,1410.5111994249392,,,,,,
2026-03-01T15:00:00+00:00,2580.710891990622,,,,,,
2026-03-01T16:00:00+00:00,346.48200035259833,,,,,,
2026-03-01T17:00:00+00:00,658.3723508245283,,,,,,
2026-03-01T18:00:00+00:00,2562.6861611900854,,,,,,
2026-03-01T19:00:00+00:00,4162.292049970259,,,,,,
2026-03-01T20:00:00+00:00,1863.8759661071774,,,,,,
2026-03-01T21:00:00+00:00,1286.422102578433,,,,,,
2026-03-01T22:00:00+00:00,1131.3182011234294,,,,,,
2026-03-01T23:00:00+00:00,252.33291634283918,,,,,,
2026-03-02T00:00:00+00:00,1067.3062814701414,,,,,,
2026-03-02T01:00:00+00:00,1031.4577411564414,,,,,,
2026-03-02T02:00:00+00:00,1046.0373846343657,,,,,,
2026-03-02T03:00:00+00:00,1085.9758241884754,,,,,,
2026-03-02T04:00:00+00:00,1100.7549699671906,,,,,,
2026-03-02T05:00:00+00:00,768.3208131122714,,,,,,
2026-03-02T06:00:00+00:00,1005.5230024892402,,,,,,
2026-03-02T07:00:00+00:00,698.0671960998783,,,,,,
2026-03-02T08:00:00+00:00,3997.8811764059487,,,,,,
2026-03-02T09:00:00+00:00,498.6118775537525,,,,,,
2026-03-02T10:00:00+00:00,378.53158708103115,,,,,,
2026-03-02T11:00:00+00:00,697.7856411686627,,,,,,
2026-03-02T12:00:00+00:00,159.01859347937554,,,,,,
2026-03-02T13:00:00+00:00,609.828041242267,,,,,,
2026-03-02T14:00:00+00:00,596.4871106978533,,,,,,
2026-03-02T15:00:00+00:00,666.6613551904419,,,,,,
2026-03-02T16:00:00+00:00,978.238698479599,,,,,,
2026-03-02T17:00:00+00:00,1179.4586687467727,,,,,,
2026-03-02T18:00:00+00:00,925.0852890849663,,,,,,
2026-03-02T19:00:00+00:00,1098.4360825715148,,,,,,
2026-03-02T20:00:00+00:00,3683.3156502379247,,,,,,
2026-03-02T21:00:00+00:00,1941.9731472761644,,,,,,
2026-03-02T22:00:00+00:00,1141.8558553935343,,,,,,
2026-03-02T23:00:00+00:00,951.2618073185732,,,,,,
2026-03-03T00:00:00+00:00,1379.6261259012106,,,,,,
2026-03-03T01:00:00+00:00,1803.1358932519186,,,,,,
2026-03-03T02:00:00+00:00,1678.1004403577026,,,,,,
2026-03-03T03:00:00+00:00,1100.1042924109622,,,,,,
2026-03-03T04:00:00+00:00,1484.228872079823,,,,,,
2026-03-03T05:00:00+00:00,1528.8518657152601,,,,,,
2026-03-03T06:00:00+00:00,3120.05532685803,,,,,,
2026-03-03T07:00:00+00:00,1730.01208246499,,,,,,
2026-03-03T08:00:00+00:00,2081.200801524808,,,,,,
2026-03-03T09:00:00+00:00,2063.202842945574,,,,,,
2026-03-03T10:00:00+00:00,1151.7207363788593,,,,,,
2026-03-03T11:00:00+00:00,919.0515220243395,,,,,,
2026-03-03T12:00:00+00:00,87.39046052782463,,,,,,
2026-03-03T13:00:00+00:00,678.98590359555,,,,,,
2026-03-03T14:00:00+00:00,722.3638456448548,,,,,,
2026-03-03T15:00:00+00:00,816.8510148942933,,,,,,
2026-03-03T16:00:00+00:00,6571.6849498513575,,,,,,
2026-03-03T17:00:00+00:00,13553.540735812167,,,,,,
2026-03-03T18:00:00+00:00,1366.3983276829679,,,,,,
2026-03-03T19:00:00+00:00,589.0702605583745,,,,,,
2026-03-03T20:00:00+00:00,2417.675544483598,,,,,,
2026-03-03T21:00:00+00:00,728.6189184340552,,,,,,
2026-03-03T22:00:00+00:00,1288.2093127573178,,,,,,
2026-03-03T23:00:00+00:00,1814.404904710443,,,,,,
2026-03-04T00:00:00+00:00,1339.548687437786,,,,,,
2026-03-04T01:00:00+00:00,1320.7731846969127,,,,,,
2026-03-04T02:00:00+00:00,397.27910266218356,,,,,,
2026-03-04T03:00:00+00:00,1127.511148320651,,,,,,
2026-03-04T04:00:00+00:00,1283.666640727076,,,,,,
2026-03-04T05:00:00+00:00,624.1861616361708,,,,,,
2026-03-04T06:00:00+00:00,624.5277336041,,,,,,
2026-03-04T07:00:00+00:00,2301.5899059276003,,,,,,
2026-03-04T08:00:00+00:00,1863.2808482504652,,,,,,
2026-03-04T09:00:00+00:00,3151.712535327157,,,,,,
